episodes:steps:mean_steps(10):rwd:mean_rwd:rwd_sum:rwd_sum-?*step:iter
   1452:    22:     31.0:-10.00000:  0.36483:      8.0: -13.97374:     53789
   1453:    23:     30.3:-10.00000:  0.27631:      6.4: -16.64484:     53812
   1454:   103:     38.7:-10.00000:  0.58132:     59.9: -43.12422:     53915
   1455:    38:     38.8:-10.00000:  0.50357:     19.1: -18.86436:     53953
   1456:    32:     38.9:-10.00000:  0.43318:     13.9: -18.13813:     53985
   1457:    36:     37.0:-10.00000:  0.39380:     14.2: -21.82308:     54021
   1458:    49:     36.9:-10.00000:  0.55673:     27.3: -21.72004:     54070
   1459:    47:     39.6:-10.00000:  0.39332:     18.5: -28.51419:     54117
   1460:    39:     40.6:-10.00000:  0.38611:     15.1: -23.94186:     54156
   1461:    21:     41.0:-10.00000:  0.25147:      5.3: -15.71920:     54177
   1462:    20:     40.8:-10.00000:  0.27437:      5.5: -14.51263:     54197
   1463:    34:     41.9:-10.00000:  0.28355:      9.6: -24.35933:     54231
   1464:    41:     35.7:-10.00000:  0.50501:     20.7: -20.29468:     54272
   1465:    21:     34.0:-10.00000:  0.17473:      3.7: -17.33061:     54293
   1466:    68:     37.6:-10.00000:  0.35348:     24.0: -43.96342:     54361
   1467:    24:     36.4:-10.00000:  0.38417:      9.2: -14.77985:     54385
   1468:    16:     33.1:-10.00000:  0.14880:      2.4: -13.61927:     54401
   1469:    31:     31.5:-10.00000:  0.48478:     15.0: -15.97190:     54432
   1470:    69:     34.5:-10.00000:  0.41787:     28.8: -40.16689:     54501
   1471:    17:     34.1:-10.00000:  0.19402:      3.3: -13.70168:     54518
   1472:    26:     34.7:-10.00000:  0.27416:      7.1: -18.87184:     54544
   1473:    15:     32.8:-10.00000:  0.13052:      2.0: -13.04223:     54559
   1474:    18:     30.5:-10.00000:  0.23280:      4.2: -13.80956:     54577
   1475:    49:     33.3:-10.00000:  0.45691:     22.4: -26.61140:     54626
   1476:    95:     36.0:-10.00000:  0.57589:     54.7: -40.29027:     54721
   1477:    30:     36.6:-10.00000:  0.34102:     10.2: -19.76928:     54751
   1478:    28:     37.8:-10.00000:  0.38280:     10.7: -17.28148:     54779
   1479:    16:     36.3:-10.00000:  0.17517:      2.8: -13.19730:     54795
   1480:    21:     31.5:-10.00000:  0.30307:      6.4: -14.63552:     54816
